序号,位置,目标,扭矩,速度,电流,温度,电压,状态
655,2424,2404,172,-500,2,32,117,0,END
656,2398,2379,160,-450,2,32,117,0,END
657,2373,2354,160,-550,1,32,117,0,END
658,2348,2329,160,-500,2,32,117,0,END
659,2323,2304,160,-500,2,32,117,0,END
660,2298,2278,168,-500,2,32,117,0,END
661,2272,2253,160,-500,1,32,117,0,END
662,2247,2228,160,-450,3,32,117,0,END
663,2222,2203,156,-500,2,32,117,0,END
664,2197,2178,160,-550,2,32,117,0,END
665,2172,2153,160,-550,2,32,117,0,END
666,2147,2128,160,-450,2,32,117,0,END
667,2122,2103,156,-500,2,32,117,0,END
668,2097,2077,168,-550,3,32,117,0,END
669,2071,2052,160,-500,2,32,117,0,END
670,2046,2027,160,-500,1,32,117,0,END
671,2021,2002,160,-500,2,32,117,0,END
672,1997,1977,168,-500,2,32,117,0,END
673,1970,1951,160,-500,2,32,117,0,END
674,1945,1927,152,-550,1,32,117,0,END
675,1925,1914,84,-350,0,32,117,0,END
676,1915,1912,20,-200,0,32,117,0,END
677,1915,1912,32,0,0,32,117,0,END
678,1913,1912,-20,-100,0,32,117,0,END
679,1913,1912,0,0,0,32,117,0,END
680,1913,1912,0,0,0,32,117,0,END
681,1913,1912,0,0,0,32,117,0,END
682,1913,1912,0,0,0,32,117,0,END
683,1913,1912,0,0,0,32,117,0,END
684,1913,1912,0,0,0,32,117,0,END
685,1913,1912,0,0,0,32,117,0,END
686,1913,1912,0,0,0,32,117,0,END
687,1913,1912,0,0,0,32,117,0,END
688,1913,1912,0,0,0,32,117,0,END
689,1913,1912,0,0,0,32,117,0,END
690,1913,1912,0,0,0,32,117,0,END
691,1913,1912,0,0,0,32,117,0,END
692,1913,1912,0,0,0,32,117,0,END
693,1913,1912,0,0,0,32,117,0,END
694,1913,1912,0,0,0,32,117,0,END
695,1913,1912,0,0,0,32,117,0,END
696,1913,1912,0,0,0,32,117,0,END
697,1913,1912,0,0,0,32,117,0,END
698,1913,1912,0,0,0,32,117,0,END
699,1913,1912,0,0,0,32,117,0,END
700,1913,1912,0,0,0,32,117,0,END
701,1913,1912,0,0,0,32,117,0,END
702,1913,1912,0,0,0,32,117,0,END
703,1913,1912,0,0,0,32,117,0,END
704,1913,1912,0,0,0,32,117,0,END
705,1913,1912,0,0,0,32,117,0,END
706,1913,1912,0,0,0,32,117,0,END
707,1913,1912,0,0,0,32,117,0,END
708,1913,1912,0,0,0,32,117,0,END
709,1913,1912,0,0,0,32,117,0,END
710,1913,1912,0,0,0,32,117,0,END
711,1913,1912,0,0,0,32,117,0,END
712,1913,1912,0,0,0,32,117,0,END
713,1913,1912,0,0,0,32,117,0,END
714,1913,1912,0,0,0,32,117,0,END
715,1913,1912,0,0,0,32,117,0,END
716,1913,1912,0,0,0,32,117,0,END
717,1913,1912,0,0,0,32,117,0,END
718,1913,1912,0,0,0,32,117,0,END
719,1913,1912,0,0,0,32,117,0,END
720,1913,1912,0,0,0,32,117,0,END
721,1913,1912,0,0,0,32,117,0,END
722,1913,1912,0,0,0,32,117,0,END
723,1913,1912,0,0,0,32,117,0,END
724,1913,1912,0,0,0,32,117,0,END
725,1913,1912,0,0,0,32,117,0,END
726,1913,1912,0,0,0,32,117,0,END
727,1913,1912,0,0,0,32,117,0,END
728,1913,1912,0,0,0,32,117,0,END
729,1913,1912,0,0,0,32,117,0,END
730,1913,1912,0,0,0,32,117,0,END
731,1913,1906,72,0,2,32,117,0,END
732,1902,1889,124,-200,3,32,117,0,END
733,1882,1864,156,-450,2,32,117,0,END
734,1858,1840,156,-500,2,32,117,0,END
735,1833,1814,160,-500,2,32,117,0,END
736,1808,1789,164,-500,2,32,117,0,END
737,1783,1764,156,-500,2,32,117,0,END
738,1758,1739,160,-500,1,32,117,0,END
739,1733,1714,160,-500,2,32,117,0,END
740,1708,1689,164,-500,2,32,117,0,END
741,1683,1664,156,-500,2,32,117,0,END
742,1658,1639,156,-500,1,32,117,0,END
743,1633,1614,160,-500,2,32,117,0,END
744,1607,1588,160,-500,2,32,117,0,END
745,1582,1563,160,-500,1,32,117,0,END
746,1557,1538,160,-500,3,32,117,0,END
747,1532,1512,172,-500,2,32,117,0,END
748,1507,1488,160,-500,2,32,117,0,END
749,1482,1463,160,-500,2,32,117,0,END
750,1456,1437,164,-500,3,32,117,0,END
751,1432,1412,172,-500,3,32,117,0,END
752,1406,1387,160,-500,2,32,117,0,END
753,1381,1361,168,-500,3,32,117,0,END
754,1356,1336,172,-500,2,32,117,0,END
755,1331,1312,160,-500,2,32,117,0,END
756,1305,1286,156,-500,2,32,117,0,END
757,1280,1261,160,-500,2,32,117,0,END
758,1256,1236,168,-500,2,32,117,0,END
759,1230,1211,160,-500,2,32,117,0,END
760,1205,1186,160,-500,3,32,117,0,END
761,1180,1161,164,-500,2,32,117,0,END
762,1154,1135,160,-500,2,32,117,0,END
763,1129,1110,156,-500,2,32,117,0,END
764,1104,1085,156,-500,1,32,117,0,END
765,1080,1061,160,-500,2,32,117,0,END
766,1057,1046,84,-400,0,32,117,0,END
767,1047,1044,20,-150,0,32,117,0,END
768,1046,1044,20,0,0,32,117,0,END
769,1046,1044,24,0,1,32,117,0,END
770,1045,1044,0,0,0,32,117,0,END
771,1045,1044,0,0,0,32,117,0,END
772,1045,1044,0,0,0,32,117,0,END
773,1045,1044,0,0,0,32,117,0,END
774,1045,1044,0,0,0,32,117,0,END
775,1045,1044,0,0,0,32,117,0,END
776,1045,1044,0,0,0,32,117,0,END
777,1045,1044,0,0,0,32,117,0,END
778,1045,1044,0,0,0,32,117,0,END
779,1045,1044,0,0,0,32,117,0,END
780,1045,1044,0,0,0,32,117,0,END
781,1045,1044,0,0,0,32,117,0,END
782,1045,1044,0,0,0,32,117,0,END
783,1045,1044,0,0,0,32,117,0,END
784,1045,1044,0,0,0,32,117,0,END
785,1045,1044,0,0,0,32,117,0,END
786,1045,1044,0,0,0,32,117,0,END
787,1045,1044,0,0,0,32,117,0,END
788,1045,1044,0,0,0,32,117,0,END
789,1045,1044,0,0,0,32,117,0,END
790,1045,1044,0,0,0,32,117,0,END
791,1045,1044,0,0,0,32,117,0,END
792,1045,1044,0,0,0,32,117,0,END
793,1045,1044,0,0,0,32,117,0,END
794,1045,1044,0,0,0,32,117,0,END
795,1045,1044,0,0,0,32,117,0,END
796,1045,1044,0,0,0,32,117,0,END
797,1045,1044,0,0,0,32,117,0,END
798,1045,1044,0,0,0,32,117,0,END
799,1045,1044,0,0,0,32,117,0,END
800,1045,1044,0,0,0,32,117,0,END
801,1045,1044,0,0,0,32,117,0,END
802,1045,1044,0,0,0,32,117,0,END
803,1045,1044,0,0,0,32,117,0,END
804,1045,1044,0,0,0,32,117,0,END
805,1045,1044,0,0,1,32,117,0,END
806,1045,1044,0,0,0,32,117,0,END
807,1045,1044,0,0,0,32,117,0,END
808,1045,1044,0,0,0,32,117,0,END
809,1045,1044,0,0,0,32,117,0,END
810,1045,1044,0,0,0,32,117,0,END
811,1045,1044,0,0,0,32,117,0,END
812,1045,1044,0,0,0,32,117,0,END
813,1045,1044,0,0,0,32,117,0,END
814,1045,1044,0,0,0,31,117,0,END
815,1045,1044,0,0,0,32,117,0,END
816,1045,1044,0,0,0,32,117,0,END
817,1045,1044,0,0,0,32,117,0,END
818,1045,1044,0,0,0,32,117,0,END
819,1045,1044,0,0,0,32,117,0,END
820,1045,1044,0,0,0,32,117,0,END
821,1045,1044,0,0,0,32,117,0,END
822,1045,1044,0,0,0,32,117,0,END
823,1045,1044,0,0,0,32,117,0,END
824,1045,1044,0,0,0,32,117,0,END
825,1045,1044,0,0,0,32,117,0,END
826,1045,1044,0,0,0,32,117,0,END
827,1045,1044,0,0,0,32,117,0,END
828,1045,1044,0,0,0,32,117,0,END
829,1045,1044,0,0,0,32,117,0,END
830,1045,1044,0,0,0,32,117,0,END
831,1045,1044,0,0,0,32,117,0,END
832,1045,1044,0,0,0,32,117,0,END
833,1045,1044,0,0,0,32,117,0,END
834,1045,1044,0,0,0,32,117,0,END
835,1045,1044,0,0,0,32,117,0,END
836,1045,1044,0,0,0,32,117,0,END
837,1045,1044,0,0,0,32,117,0,END
838,1045,1044,0,0,0,32,117,0,END
839,1045,1044,0,0,0,32,117,0,END
840,1045,1044,0,0,0,32,117,0,END
841,1045,1044,0,0,0,32,117,0,END
842,1045,1044,0,0,0,32,117,0,END
843,1045,1044,0,0,0,32,117,0,END
844,1045,1044,0,0,0,32,117,0,END
845,1045,1044,0,0,0,32,117,0,END
846,1045,1044,0,0,0,32,117,0,END
847,1045,1044,0,0,0,32,117,0,END
848,1045,1044,0,0,0,32,117,0,END
849,1045,1044,0,0,0,32,117,0,END
850,1045,1044,0,0,0,32,117,0,END
851,1045,1044,0,0,0,32,117,0,END
852,1045,1044,0,0,0,32,117,0,END
853,1045,1044,0,0,0,32,117,0,END
854,1045,1044,0,0,0,32,117,0,END
855,1045,1044,0,0,0,32,117,0,END
856,1045,1044,0,0,0,32,117,0,END
857,1045,1044,0,0,0,32,117,0,END
858,1045,1044,0,0,0,32,117,0,END
859,1045,1044,0,0,0,32,117,0,END
860,1045,1044,0,0,0,32,117,0,END
861,1045,1044,0,0,0,32,117,0,END
862,1045,1044,0,0,0,32,117,0,END
863,1045,1044,0,0,0,32,117,0,END
864,1045,1044,0,0,0,32,117,0,END
865,1045,1044,0,0,0,32,117,0,END
866,1045,1044,0,0,0,32,117,0,END
867,1045,1044,0,0,0,32,117,0,END
868,1045,1044,0,0,0,32,117,0,END
869,1045,1044,0,0,0,32,117,0,END
870,1045,1044,0,0,0,32,117,0,END
871,1045,1044,0,0,0,32,117,0,END
872,1045,1044,0,0,0,32,117,0,END
873,1045,1044,0,0,0,32,117,0,END
874,1045,1044,0,0,0,32,117,0,END
875,1045,1044,0,0,0,32,117,0,END
876,1045,1044,0,0,0,32,117,0,END
877,1045,1044,0,0,0,32,117,0,END
878,1045,1044,0,0,0,32,117,0,END
879,1045,1044,0,0,0,32,117,0,END
880,1045,1044,0,0,0,32,117,0,END
881,1045,1044,0,0,0,32,117,0,END
882,1045,1044,0,0,0,32,117,0,END
883,1045,1044,0,0,0,32,117,0,END
884,1045,1044,0,0,0,32,117,0,END
885,1045,1044,0,0,0,32,117,0,END
886,1045,1044,0,0,0,32,117,0,END
887,1045,1044,0,0,0,32,117,0,END
888,1045,1044,0,0,0,32,117,0,END
889,1045,1044,0,0,0,32,117,0,END
890,1045,1044,0,0,0,32,117,0,END
891,1045,1044,0,0,0,32,117,0,END
892,1045,1044,0,0,0,32,117,0,END
893,1045,1044,0,0,0,32,117,0,END
894,1045,1044,0,0,0,32,117,0,END
895,1045,1044,0,0,0,32,117,0,END
896,1045,1044,0,0,0,32,117,0,END
897,1045,1044,0,0,0,32,117,0,END
898,1045,1044,0,0,0,32,117,0,END
899,1045,1044,0,0,0,32,117,0,END
900,1045,1044,0,0,0,32,117,0,END
901,1045,1044,0,0,0,32,117,0,END
902,1045,1044,0,0,0,32,117,0,END
903,1045,1044,0,0,0,32,117,0,END
904,1045,1044,0,0,0,32,117,0,END
905,1045,1044,0,0,0,32,117,0,END
906,1045,1044,0,0,0,32,117,0,END
907,1045,1044,0,0,0,32,117,0,END
908,1045,1044,0,0,0,32,117,0,END
909,1045,1044,0,0,0,32,117,0,END
910,1045,1044,0,0,0,32,117,0,END
911,1045,1044,0,0,0,32,117,0,END
912,1045,1046,0,0,0,32,117,0,END
913,1048,1060,-120,50,3,32,117,0,END
914,1063,1070,-52,300,0,32,117,0,END
915,1068,1071,-24,100,0,32,117,0,END
916,1069,1071,-24,0,0,32,117,0,END
917,1069,1076,-76,0,2,32,117,0,END
918,1080,1093,-116,200,2,32,117,0,END
919,1099,1118,-168,400,2,32,117,0,END
920,1124,1143,-160,500,2,32,117,0,END
921,1149,1168,-160,500,3,32,117,0,END
922,1173,1193,-168,500,2,32,117,0,END
923,1199,1218,-160,500,1,32,117,0,END
924,1224,1243,-156,500,1,32,117,0,END
925,1250,1269,-160,500,2,32,117,0,END
926,1274,1293,-160,500,1,32,117,0,END
927,1299,1319,-172,500,3,32,117,0,END
928,1325,1344,-160,550,2,32,117,0,END
929,1350,1369,-160,500,2,32,117,0,END
930,1375,1394,-156,500,1,32,117,0,END
931,1400,1419,-164,500,2,32,117,0,END
932,1425,1444,-156,500,2,32,117,0,END
933,1450,1469,-164,500,2,32,117,0,END
934,1476,1495,-160,500,1,32,117,0,END
935,1501,1520,-160,500,3,32,117,0,END
936,1525,1545,-168,500,2,32,117,0,END
937,1551,1570,-156,500,2,32,117,0,END
938,1576,1595,-160,500,2,32,117,0,END
939,1602,1620,-148,500,1,32,117,0,END
940,1624,1637,-100,450,1,32,117,0,END
941,1636,1641,-32,250,0,32,117,0,END
942,1639,1645,-64,50,2,32,117,0,END
943,1648,1660,-116,250,2,32,117,0,END
944,1667,1685,-160,350,3,32,117,0,END
945,1692,1711,-164,450,2,32,117,0,END
946,1717,1736,-160,500,2,32,117,0,END
947,1742,1760,-152,500,1,32,117,0,END
948,1762,1774,-96,450,1,32,117,0,END
949,1772,1776,-24,200,0,32,117,0,END
950,1774,1776,-24,50,0,32,117,0,END
951,1774,1776,-24,0,0,32,117,0,END
952,1774,1776,-24,0,0,32,117,0,END
953,1774,1776,-24,0,0,32,117,0,END
954,1774,1776,-24,0,0,32,117,0,END
955,1774,1776,-24,0,0,32,117,0,END
956,1774,1776,-24,0,1,32,117,0,END
957,1774,1776,-24,0,1,32,117,0,END
958,1774,1776,-24,0,0,32,117,0,END
959,1774,1776,-24,0,0,32,117,0,END
960,1774,1776,-24,0,0,32,117,0,END
961,1774,1779,-56,0,2,32,117,0,END
962,1781,1793,-116,250,2,32,117,0,END
963,1801,1816,-132,400,2,32,117,0,END
964,1820,1834,-124,350,2,32,117,0,END
965,1836,1843,-52,350,0,32,117,0,END
966,1842,1844,0,100,0,32,117,0,END
967,1842,1844,-24,0,0,32,117,0,END
968,1842,1844,-24,0,0,32,117,0,END
969,1842,1844,-24,0,0,32,117,0,END
970,1842,1844,-24,0,0,32,117,0,END
971,1842,1844,-24,0,0,32,117,0,END
972,1842,1844,-24,0,1,32,117,0,END
973,1842,1844,-24,0,0,32,117,0,END
974,1842,1844,-24,0,1,32,117,0,END
975,1842,1844,-24,0,1,32,117,0,END
976,1842,1850,-80,0,3,32,117,0,END
977,1854,1868,-128,250,2,32,117,0,END
978,1875,1893,-160,450,2,32,117,0,END
979,1899,1916,-144,450,2,32,117,0,END
980,1921,1938,-144,450,1,32,117,0,END
981,1941,1952,-80,400,0,32,117,0,END
982,1950,1953,0,150,0,32,117,0,END
983,1951,1953,-20,0,0,32,117,0,END
984,1952,1955,-40,0,1,32,117,0,END
985,1957,1969,-120,100,2,32,117,0,END
986,1974,1987,-116,350,1,32,117,0,END
987,1988,1993,-36,300,0,32,117,0,END
988,1991,1993,-24,50,0,32,117,0,END
989,1991,1993,-24,0,0,32,117,0,END
990,1991,1993,-24,0,1,32,117,0,END
991,1991,1993,-24,0,1,32,117,0,END
992,1991,1993,-24,0,0,32,117,0,END
993,1991,1993,-24,0,0,32,117,0,END
994,1991,1993,-24,0,0,32,117,0,END
995,1991,1993,-24,0,0,32,117,0,END
996,1991,1993,-24,0,0,32,117,0,END
997,1991,1993,-24,0,1,32,117,0,END
998,1991,1993,-24,0,0,32,117,0,END
999,1991,1993,-24,0,0,32,117,0,END
1000,1991,1993,-24,0,0,32,117,0,END
1001,1992,1993,20,50,1,32,117,0,END
1002,1992,1997,-60,0,2,62,117,0,END
1003,2001,2014,-128,250,3,32,117,0,END
1004,2021,2039,-156,450,2,32,117,0,END
1005,2046,2065,-160,500,1,32,117,0,END
1006,2070,2089,-156,500,1,32,117,0,END
1007,2096,2114,-152,500,2,32,117,0,END
1008,2121,2140,-160,500,2,32,117,0,END
1009,2145,2164,-160,500,3,32,117,0,END
1010,2170,2190,-168,500,3,32,117,0,END
1011,2196,2215,-156,500,1,32,117,0,END
1012,2221,2240,-160,500,3,32,117,0,END
1013,2246,2265,-160,500,2,32,117,0,END
1014,2271,2290,-160,500,1,32,117,0,END
1015,2297,2315,-152,500,2,32,117,0,END
1016,2322,2341,-160,500,2,32,117,0,END
1017,2347,2366,-164,500,2,32,117,0,END
1018,2372,2391,-160,500,2,32,117,0,END
1019,2397,2416,-164,500,2,32,117,0,END
1020,2422,2441,-164,500,2,32,117,0,END
1021,2447,2466,-160,500,2,47,117,0,END
1022,2472,2491,-160,500,2,32,117,0,END
1023,2498,2517,-160,500,1,32,117,0,END
1024,2523,2542,-160,500,3,32,117,0,END
1025,2547,2567,-168,450,2,32,117,0,END
1026,2573,2592,-160,500,2,32,117,0,END
1027,2598,2617,-160,500,3,32,117,0,END
1028,2624,2643,-160,550,2,32,117,0,END
1029,2649,2668,-156,500,1,32,117,0,END
1030,2674,2690,-132,500,1,33,117,0,END
1031,2692,2700,-60,350,1,79,117,0,END
1032,2696,2694,36,0,0,32,117,0,END
1033,2688,2675,128,-200,2,32,117,0,END
1034,2668,2649,168,-450,3,32,117,0,END
1035,2644,2625,164,-500,2,32,117,0,END
1036,2618,2599,160,-500,3,32,117,0,END
1037,2593,2574,160,-500,2,32,117,0,END
1038,2569,2549,168,-500,2,32,117,0,END
1039,2543,2524,160,-450,2,32,117,0,END
1040,2518,2499,160,-500,2,32,117,0,END
1041,2494,2474,168,-450,3,32,117,0,END
1042,2467,2448,160,-500,1,32,117,0,END
1043,2442,2423,160,-450,2,32,117,0,END
1044,2417,2398,160,-500,3,32,117,0,END
1045,2393,2373,168,-450,1,32,117,0,END
1046,2367,2348,160,-500,2,32,117,0,END
1047,2341,2322,160,-500,2,32,117,0,END
1048,2316,2297,160,-500,2,32,117,0,END
1049,2292,2273,160,-500,2,32,117,0,END
1050,2266,2247,160,-500,1,32,117,0,END
1051,2241,2222,160,-550,2,32,117,0,END
1052,2216,2197,160,-500,1,32,117,0,END
1053,2191,2171,168,-450,2,32,117,0,END
1054,2166,2147,160,-500,2,32,117,0,END
1055,2140,2121,160,-500,2,32,117,0,END
1056,2115,2096,160,-500,1,32,117,0,END
1057,2090,2071,160,-500,2,32,117,0,END
1058,2065,2046,160,-500,2,32,117,0,END
1059,2040,2021,160,-500,1,32,117,0,END
1060,2015,1995,168,-450,1,32,117,0,END
1061,1990,1971,160,-450,2,32,117,0,END
1062,1965,1946,160,-500,2,32,117,0,END
1063,1939,1920,160,-500,1,32,117,0,END
1064,1914,1895,160,-450,2,32,117,0,END
1065,1889,1870,160,-450,2,32,117,0,END
1066,1864,1845,160,-500,1,32,117,0,END
1067,1838,1820,152,-500,2,32,117,0,END
1068,1813,1794,160,-500,2,32,117,0,END
1069,1789,1770,160,-550,2,32,117,0,END
1070,1763,1744,160,-500,2,32,117,0,END
1071,1738,1719,160,-500,2,32,117,0,END
1072,1713,1694,160,-500,2,32,117,0,END
1073,1689,1669,168,-500,2,32,117,0,END
1074,1662,1643,160,-500,2,32,117,0,END
1075,1638,1619,160,-450,3,32,117,0,END
1076,1613,1594,156,-500,1,33,117,0,END
1077,1587,1568,164,-500,3,32,117,0,END
1078,1562,1543,160,-500,2,32,117,0,END
1079,1538,1518,168,-450,2,32,117,0,END
1080,1512,1493,164,-500,2,32,117,0,END
1081,1487,1467,168,-500,2,32,117,0,END
1082,1462,1443,160,-550,2,32,117,0,END
1083,1436,1417,160,-500,2,32,117,0,END
1084,1412,1392,164,-500,1,32,117,0,END
1085,1386,1367,160,-500,3,32,117,0,END
1086,1361,1342,160,-550,2,32,117,0,END
1087,1336,1317,160,-450,2,32,117,0,END
1088,1311,1292,160,-500,2,32,117,0,END
1089,1286,1266,168,-550,2,32,117,0,END
1090,1260,1241,160,-550,2,32,117,0,END
1091,1236,1216,168,-450,2,32,117,0,END
1092,1209,1190,160,-500,2,32,117,0,END
1093,1184,1165,160,-550,2,32,117,0,END
1094,1159,1140,160,-500,2,32,117,0,END
1095,1135,1115,168,-500,2,32,117,0,END
1096,1110,1090,168,-500,2,32,117,0,END
1097,1084,1065,160,-550,1,32,117,0,END
1098,1059,1040,160,-500,2,32,117,0,END
1099,1033,1014,160,-500,1,32,117,0,END
1100,1009,990,160,-500,2,32,117,0,END
1101,984,965,160,-550,1,32,117,0,END
1102,959,940,160,-500,2,32,117,0,END
1103,933,914,160,-550,2,32,117,0,END
1104,908,889,160,-450,2,32,117,0,END
1105,883,864,160,-500,2,32,117,0,END
1106,858,839,160,-500,2,32,117,0,END
1107,833,817,128,-450,1,32,117,0,END
1108,816,808,56,-300,0,32,117,0,END
1109,812,815,-36,-50,1,32,117,0,END
1110,819,833,-136,200,3,32,117,0,END
1111,840,859,-164,400,2,32,117,0,END
1112,865,884,-160,450,2,32,117,0,END
1113,889,909,-168,500,2,32,117,0,END
1114,914,934,-168,450,2,32,117,0,END
1115,940,959,-156,500,2,32,117,0,END
1116,965,984,-164,500,2,32,117,0,END
1117,990,1009,-160,500,3,38,117,0,END
1118,1015,1034,-164,500,2,32,117,0,END
1119,1041,1060,-160,500,2,32,117,0,END
1120,1066,1085,-160,500,3,32,117,0,END
1121,1091,1110,-160,500,2,32,117,0,END
1122,1117,1136,-160,500,2,33,117,0,END
1123,1141,1160,-160,500,3,32,117,0,END
1124,1166,1186,-168,500,3,32,117,0,END
1125,1191,1210,-164,500,2,32,117,0,END
1126,1217,1236,-160,500,2,32,117,0,END
1127,1242,1261,-160,500,2,32,117,0,END
1128,1267,1286,-164,500,3,32,117,0,END
1129,1292,1311,-164,500,3,32,117,0,END
1130,1318,1337,-160,500,1,32,117,0,END
1131,1343,1362,-160,500,2,32,117,0,END
1132,1368,1387,-164,500,2,32,117,0,END
1133,1392,1412,-172,500,3,32,117,0,END
1134,1418,1437,-156,500,1,32,117,0,END
1135,1443,1462,-164,500,1,32,117,0,END
1136,1468,1487,-160,500,3,32,117,0,END
1137,1493,1512,-160,500,2,32,117,0,END
1138,1518,1537,-156,500,1,32,117,0,END
1139,1543,1562,-160,500,2,32,117,0,END
1140,1569,1588,-156,500,2,32,117,0,END
1141,1594,1613,-160,500,2,32,117,0,END
1142,1619,1638,-160,500,2,32,117,0,END
1143,1644,1663,-160,500,2,32,117,0,END
1144,1669,1689,-168,500,2,32,117,0,END
1145,1694,1714,-164,500,2,32,117,0,END
1146,1720,1739,-160,500,2,38,117,0,END
1147,1744,1764,-168,500,2,32,117,0,END
1148,1770,1789,-160,500,2,32,117,0,END
1149,1795,1814,-160,500,2,66,117,0,END
1150,1820,1839,-160,500,2,32,117,0,END
1151,1845,1864,-156,550,1,32,117,0,END
1152,1871,1890,-160,500,2,38,117,0,END
1153,1896,1915,-160,500,1,32,117,0,END
1154,1921,1940,-160,500,2,32,117,0,END
1155,1946,1965,-160,500,2,32,117,0,END
1156,1972,1991,-160,500,1,41,117,0,END
1157,1997,2016,-160,500,2,32,117,0,END
1158,2022,2041,-160,500,2,32,117,0,END
1159,2047,2066,-156,500,1,32,117,0,END
1160,2072,2091,-160,500,2,32,117,0,END
1161,2098,2116,-152,500,2,32,117,0,END
1162,2122,2141,-160,500,2,32,117,0,END
1163,2147,2167,-168,500,2,32,117,0,END
1164,2173,2192,-160,500,2,32,117,0,END
1165,2198,2217,-160,500,2,32,117,0,END
1166,2223,2242,-160,450,2,32,117,0,END
1167,2248,2267,-160,500,2,32,117,0,END
1168,2273,2292,-160,500,1,32,117,0,END
1169,2299,2318,-160,550,1,32,117,0,END
1170,2323,2342,-160,550,2,32,117,0,END
1171,2348,2367,-160,500,2,32,117,0,END
1172,2374,2393,-160,550,2,32,117,0,END
1173,2399,2418,-160,550,2,32,117,0,END
1174,2424,2443,-160,500,2,32,117,0,END
1175,2449,2468,-160,500,2,32,117,0,END
1176,2474,2493,-164,500,1,32,117,0,END
1177,2499,2518,-160,550,2,32,117,0,END
1178,2525,2544,-160,500,3,32,117,0,END
1179,2550,2569,-160,500,2,32,117,0,END
1180,2576,2594,-148,500,1,32,117,0,END
1181,2600,2619,-160,500,3,32,117,0,END
1182,2626,2645,-160,500,2,32,117,0,END
1183,2651,2670,-160,500,2,32,117,0,END
1184,2676,2694,-152,550,2,32,117,0,END
1185,2701,2720,-160,500,2,32,117,0,END
1186,2726,2745,-160,450,2,33,117,0,END
1187,2751,2770,-156,500,1,32,117,0,END
1188,2777,2796,-160,550,2,32,117,0,END
1189,2801,2820,-160,500,3,32,117,0,END
1190,2827,2846,-164,500,2,32,117,0,END
1191,2852,2871,-164,500,2,32,117,0,END
1192,2877,2894,-136,550,1,32,117,0,END
1193,2896,2906,-72,300,0,32,117,0,END
1194,2903,2901,32,100,0,32,117,0,END
1195,2896,2885,112,-200,2,32,117,0,END
1196,2878,2860,156,-400,1,32,117,0,END
1197,2854,2835,164,-500,3,32,117,0,END
1198,2829,2810,160,-500,3,32,117,0,END
1199,2804,2784,172,-450,3,32,117,0,END
1200,2779,2760,160,-550,2,32,117,0,END
1201,2754,2735,160,-450,3,32,117,0,END
1202,2728,2709,160,-500,2,32,117,0,END
1203,2704,2684,168,-500,2,32,117,0,END
1204,2678,2659,160,-550,2,32,117,0,END
1205,2653,2634,160,-550,2,32,117,0,END
1206,2628,2609,160,-500,1,32,117,0,END
1207,2603,2584,164,-450,2,32,117,0,END
1208,2578,2558,168,-500,2,32,117,0,END
1209,2552,2533,160,-500,2,32,117,0,END
1210,2527,2508,156,-500,3,32,117,0,END
1211,2503,2483,168,-450,2,32,117,0,END
1212,2477,2458,160,-500,2,32,117,0,END
1213,2452,2432,168,-550,2,32,117,0,END
1214,2427,2408,160,-500,2,32,117,0,END
1215,2402,2382,168,-450,3,32,117,0,END
1216,2376,2357,160,-500,1,32,117,0,END
1217,2351,2332,160,-450,1,32,117,0,END
1218,2326,2307,160,-550,2,32,117,0,END
1219,2301,2282,160,-500,2,32,117,0,END
1220,2276,2257,160,-500,1,32,117,0,END
1221,2250,2231,160,-550,2,32,117,0,END
1222,2225,2206,156,-500,2,32,117,0,END
1223,2200,2181,160,-500,2,32,117,0,END
1224,2177,2162,124,-450,0,32,117,0,END
1225,2162,2156,40,-250,0,32,117,0,END
1226,2159,2156,32,0,1,32,117,0,END
1227,2157,2156,-20,-50,0,32,117,0,END
1228,2157,2156,0,0,0,32,117,0,END
1229,2157,2156,0,0,0,32,117,0,END
1230,2157,2156,0,0,0,32,117,0,END
1231,2157,2156,0,0,0,32,117,0,END
1232,2157,2156,0,0,0,32,117,0,END
1233,2157,2156,0,0,0,32,117,0,END
1234,2157,2156,0,0,0,32,117,0,END
1235,2157,2156,0,0,0,32,117,0,END
1236,2157,2156,0,0,0,32,117,0,END
1237,2157,2156,0,0,0,32,117,0,END
1238,2157,2156,0,0,0,32,117,0,END
1239,2157,2156,0,0,0,32,117,0,END
1240,2157,2156,0,0,0,32,117,0,END
1241,2157,2156,0,0,1,32,117,0,END
1242,2157,2156,0,0,0,32,117,0,END
1243,2157,2156,0,0,0,32,117,0,END
1244,2157,2156,0,0,0,32,117,0,END
1245,2157,2156,0,0,0,32,117,0,END
1246,2157,2156,0,0,0,32,117,0,END
1247,2157,2156,0,0,0,32,117,0,END
1248,2157,2156,0,0,0,32,117,0,END
1249,2157,2156,0,0,0,32,117,0,END
1250,2157,2156,0,0,0,32,117,0,END
1251,2157,2156,0,0,0,32,117,0,END
1252,2157,2156,0,0,0,32,117,0,END
1253,2157,2156,0,0,0,32,117,0,END
1254,2157,2156,0,0,0,32,117,0,END
1255,2157,2156,0,0,0,32,117,0,END
1256,2157,2156,0,0,0,32,117,0,END
1257,2157,2156,0,0,0,32,117,0,END
1258,2157,2156,0,0,0,32,117,0,END
1259,2157,2156,0,0,0,32,117,0,END
1260,2157,2156,0,0,0,32,117,0,END
1261,2157,2156,0,0,0,32,117,0,END
